text,label
"AMD starts shipping 90-nanometer chips to customers Advanced Micro Devices Inc.'s (AMD Inc.'s) 90-nanometer notebook processors are on their way to customers, according to a research note published by Goldman Sachs   Co. Thursday.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/ibmpseries;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9824455;9690404;u?http://ad.doubleclick.net/clk;9473681;9688522;d?http://www.ibm.com/servers/eserver/pseries/campaigns/boardroom/index.html?ca=pSeries met=boardroom me=E P_Creative=P_InfoW_RSS""&gt;Introducing IBM eServer p5 systems.&lt;/a&gt;&lt;br/&gt;Powered by IBMs most advanced 64-bit microprocessor (POWER5(tm)), p5 systems can run UNIX and Linux simultaneously. Learn more about eServer p5 systems.&lt;/p&gt;",3
"FCC mobile spam rule doesn't cover some SMS A rule prohibiting mobile-phone spam adopted by the U.S. Federal Communications Commission (FCC) earlier this month doesn't prohibit phone-to-phone text messaging, but FCC officials believe the new rule, combined with a 13-year-old law, should protect U.S. mobile phone customers against unsolicited commercial e-mail.",3
"Benhamou will resign as chairman of PalmSource Eric Benhamou will resign as chairman of PalmSource Inc. on Oct. 28, the company announced Friday. The company said it expects he will continue in his role as chairman of sister company PalmOne Inc.",3
"Update: Google raises gavel for IPO auction Friday Google Inc. is opening the auction for its much-anticipated initial public offering (IPO) on Friday, with plans to announce the pricing of its stock next week.",3
"Olympic-size security demands advance planning ATHENS -- If there's one thing the Atos Origin SA team understands as lead contractor for the Olympic IT infrastructure, it's that you must learn from your mistakes.",3
EBay Buys into Craigslist Auction company is apparently drawn to the classifieds model pioneered by community resource site.,3
"Is Microsoft's Firewall Secure? Some say Win XP SP2 enhancements cause conflicts, don't protect as claimed.",3
Newest Ad-Aware Exposes Some Users Earliest adopters of updated program should download again to ensure full security.,3
Trojan Bites Symbian Phones Mobile phones are target of virus traveling through illegal version of the game Mosquitos.,3
ATI Brings Digital TV to Your PC HDTV Wonder snags free high-definition transmissions for budget viewing.,3
"MSN Adds Movie Downloads and Rentals Microsoft partners with Blockbuster Online, CinemaNow, and MovieTickets.com on one-stop entertainment portal.",3
"Win XP Update: A Quiet Start Little fallout reported from service pack, but maybe it's because everyone's being cautious.",3
"AOL Launches PC Line AOL courts novices, Spanish-speakers with budget PC that includes a year of AOL service.",3
Caregivers Carry Virtual Clipboard Students design mobile data-access system for health-care workers.,3
Blaster Author Pleads Guilty Teen faces prison for unleashing malicious variant of MS Blaster worm last year.,3
"International Group Teams Against Spam Task force plans antispam campaign, from education to cross-border legal efforts.",3
"Copiers Need Security, Too Networked multifunction devices share PC vulnerabilities to worms, hackers.",3
Intel Shows Wireless Transceiver Prototype 90-nanometer radio chip promises more power than current CMOS technology.,3
"AOL, Yahoo Add New Antispam Tools Services try different approaches to sender authentication to halt spam.",3
"Most Spam is Domestic, Study Says Spammers aren't ducking antispam laws by operating offshore, they're just ignoring it.",3
BlackBerries Play Politics Wireless devices slip past anti-gadget policies to open a new communications channel to lawmakers.,3
"First Look at Quicken 2005 Intuit tweaks personal finance tool's usability, but update isn't essential if you're running a recent version.",3
"Dell Unveils Inexpensive Projector New 2300MP digital model offers high brightness and resolution, at a low price.",3
"'Insider' Information Puts City Blogs on the Map Locally focused group ""metro"" blogs -- compilations of events, reflections, recommendations, news and complaints -- are emerging to put a number of big cities in intimate, street-level relief.",3
"Judge Says Amazon, Toys 'R' Us Must Work Together By Jeffrey Gold    PATERSON, N.J.(AP) - A state judge ordered Toys ""R"" Us and Amazon.com to work together so the online retailer can abide by her order requiring Amazon to keep sellers on its Web site from listing products to which Toys ""R"" Us, which also markets through Amazon, has exclusive rights.     Superior Court Judge Margaret M...",3
"Google IPO Moves Ahead Despite Playboy Interview Google Inc. (GOOG) forged ahead with its IPO auction Friday, even as the online search engine leader acknowledged a newly published magazine interview with its founders contained misleading information.",3
"EBay Buys 25 Percent Stake in Craigslist Network By MAY WONG    SAN JOSE, Calif. (AP) -- Online auctioneer eBay Inc...",3
"Biometrics Creeping Into Everyday Life for Americans Stuffing something in a public locker usually isn't a memorable experience. You drop a coin, take the key and move on. But at the Statue of Liberty, recently reopened after a two-year closure, stashing a package offers a glimpse into the future. To rent, close and reopen lockers, visitors touch an electronic reader that scans fingerprints.",3
"Dell Posts Another Quarter of Nice Earnings By MATT SLAGLE    DALLAS (AP) -- Offering a stark counterpoint to rival Hewlett-Packard Co., Dell Inc. (DELL) reported a nearly 30 percent jump in net income as strong sales of printers, servers and notched double-digit gains in overseas markets...",3
Playboy Article May Raise Concerns for Google By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- Google Inc. (GOOG)'s highly anticipated IPO faced a possible stumbling block Thursday with the release of a Playboy interview that the online search engine leader's co-founders gave just before the company filed its plans raise \$3 billion with its stock offering...,3
"Hacker Cracks Apple's Music Streaming Technology SAN JOSE, Calif. (AP) -- The Norwegian hacker famed for developing DVD encryption-cracking software has apparently struck again - this time breaking the locks on Apple Computer Inc...",3
"Athens Wrestles to Avoid Cell Phone Outages By MATT MOORE    ATHENS, Greece (AP) -- Amid the roar of the crowd, the silence of the phones can be deafening. As thousands of athletes, spectators, journalists, officials and more descend on the Greek capital ahead of the Aug...",3
"Battling Robots in Japan's Pop-Culture Tech The ring sits in the spotlight of a tense, packed auditorium and the jittery fighters await the bell at their red and blue corners. Like any fight, there's always the danger of a punishing uppercut or left hook. But these boxers have even more worries  like battery failure and software bugs.",3
